audio_fp,video_fp,split,dataset
test/wav/041_28_F_RWLS_192.wav,test/mp4/041_28_F_RWLS_192.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_193.wav,test/mp4/041_28_F_RWLS_193.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_194.wav,test/mp4/041_28_F_RWLS_194.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_195.wav,test/mp4/041_28_F_RWLS_195.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_196.wav,test/mp4/041_28_F_RWLS_196.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_197.wav,test/mp4/041_28_F_RWLS_197.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_198.wav,test/mp4/041_28_F_RWLS_198.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_199.wav,test/mp4/041_28_F_RWLS_199.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_200.wav,test/mp4/041_28_F_RWLS_200.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_201.wav,test/mp4/041_28_F_RWLS_201.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_202.wav,test/mp4/041_28_F_RWLS_202.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_203.wav,test/mp4/041_28_F_RWLS_203.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_204.wav,test/mp4/041_28_F_RWLS_204.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_205.wav,test/mp4/041_28_F_RWLS_205.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_206.wav,test/mp4/041_28_F_RWLS_206.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_207.wav,test/mp4/041_28_F_RWLS_207.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_208.wav,test/mp4/041_28_F_RWLS_208.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_209.wav,test/mp4/041_28_F_RWLS_209.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_210.wav,test/mp4/041_28_F_RWLS_210.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_211.wav,test/mp4/041_28_F_RWLS_211.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_212.wav,test/mp4/041_28_F_RWLS_212.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_213.wav,test/mp4/041_28_F_RWLS_213.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_214.wav,test/mp4/041_28_F_RWLS_214.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_215.wav,test/mp4/041_28_F_RWLS_215.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_216.wav,test/mp4/041_28_F_RWLS_216.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_217.wav,test/mp4/041_28_F_RWLS_217.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_218.wav,test/mp4/041_28_F_RWLS_218.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_219.wav,test/mp4/041_28_F_RWLS_219.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_220.wav,test/mp4/041_28_F_RWLS_220.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_221.wav,test/mp4/041_28_F_RWLS_221.mp4,test,ChineseLips
test/wav/041_28_F_RWLS_222.wav,test/mp4/041_28_F_RWLS_222.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_001.wav,test/mp4/074_20_M_RWLS_001.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_002.wav,test/mp4/074_20_M_RWLS_002.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_003.wav,test/mp4/074_20_M_RWLS_003.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_004.wav,test/mp4/074_20_M_RWLS_004.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_005.wav,test/mp4/074_20_M_RWLS_005.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_006.wav,test/mp4/074_20_M_RWLS_006.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_007.wav,test/mp4/074_20_M_RWLS_007.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_008.wav,test/mp4/074_20_M_RWLS_008.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_009.wav,test/mp4/074_20_M_RWLS_009.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_010.wav,test/mp4/074_20_M_RWLS_010.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_011.wav,test/mp4/074_20_M_RWLS_011.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_012.wav,test/mp4/074_20_M_RWLS_012.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_013.wav,test/mp4/074_20_M_RWLS_013.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_014.wav,test/mp4/074_20_M_RWLS_014.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_015.wav,test/mp4/074_20_M_RWLS_015.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_016.wav,test/mp4/074_20_M_RWLS_016.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_017.wav,test/mp4/074_20_M_RWLS_017.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_018.wav,test/mp4/074_20_M_RWLS_018.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_019.wav,test/mp4/074_20_M_RWLS_019.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_020.wav,test/mp4/074_20_M_RWLS_020.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_021.wav,test/mp4/074_20_M_RWLS_021.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_022.wav,test/mp4/074_20_M_RWLS_022.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_023.wav,test/mp4/074_20_M_RWLS_023.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_024.wav,test/mp4/074_20_M_RWLS_024.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_025.wav,test/mp4/074_20_M_RWLS_025.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_026.wav,test/mp4/074_20_M_RWLS_026.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_027.wav,test/mp4/074_20_M_RWLS_027.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_028.wav,test/mp4/074_20_M_RWLS_028.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_029.wav,test/mp4/074_20_M_RWLS_029.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_030.wav,test/mp4/074_20_M_RWLS_030.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_031.wav,test/mp4/074_20_M_RWLS_031.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_032.wav,test/mp4/074_20_M_RWLS_032.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_033.wav,test/mp4/074_20_M_RWLS_033.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_034.wav,test/mp4/074_20_M_RWLS_034.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_035.wav,test/mp4/074_20_M_RWLS_035.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_036.wav,test/mp4/074_20_M_RWLS_036.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_037.wav,test/mp4/074_20_M_RWLS_037.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_038.wav,test/mp4/074_20_M_RWLS_038.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_039.wav,test/mp4/074_20_M_RWLS_039.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_040.wav,test/mp4/074_20_M_RWLS_040.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_041.wav,test/mp4/074_20_M_RWLS_041.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_042.wav,test/mp4/074_20_M_RWLS_042.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_043.wav,test/mp4/074_20_M_RWLS_043.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_044.wav,test/mp4/074_20_M_RWLS_044.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_045.wav,test/mp4/074_20_M_RWLS_045.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_046.wav,test/mp4/074_20_M_RWLS_046.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_047.wav,test/mp4/074_20_M_RWLS_047.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_048.wav,test/mp4/074_20_M_RWLS_048.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_049.wav,test/mp4/074_20_M_RWLS_049.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_050.wav,test/mp4/074_20_M_RWLS_050.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_051.wav,test/mp4/074_20_M_RWLS_051.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_052.wav,test/mp4/074_20_M_RWLS_052.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_053.wav,test/mp4/074_20_M_RWLS_053.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_054.wav,test/mp4/074_20_M_RWLS_054.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_055.wav,test/mp4/074_20_M_RWLS_055.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_056.wav,test/mp4/074_20_M_RWLS_056.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_057.wav,test/mp4/074_20_M_RWLS_057.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_058.wav,test/mp4/074_20_M_RWLS_058.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_059.wav,test/mp4/074_20_M_RWLS_059.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_060.wav,test/mp4/074_20_M_RWLS_060.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_061.wav,test/mp4/074_20_M_RWLS_061.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_062.wav,test/mp4/074_20_M_RWLS_062.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_063.wav,test/mp4/074_20_M_RWLS_063.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_064.wav,test/mp4/074_20_M_RWLS_064.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_065.wav,test/mp4/074_20_M_RWLS_065.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_066.wav,test/mp4/074_20_M_RWLS_066.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_067.wav,test/mp4/074_20_M_RWLS_067.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_068.wav,test/mp4/074_20_M_RWLS_068.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_069.wav,test/mp4/074_20_M_RWLS_069.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_070.wav,test/mp4/074_20_M_RWLS_070.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_071.wav,test/mp4/074_20_M_RWLS_071.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_072.wav,test/mp4/074_20_M_RWLS_072.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_073.wav,test/mp4/074_20_M_RWLS_073.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_074.wav,test/mp4/074_20_M_RWLS_074.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_075.wav,test/mp4/074_20_M_RWLS_075.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_076.wav,test/mp4/074_20_M_RWLS_076.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_077.wav,test/mp4/074_20_M_RWLS_077.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_078.wav,test/mp4/074_20_M_RWLS_078.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_079.wav,test/mp4/074_20_M_RWLS_079.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_080.wav,test/mp4/074_20_M_RWLS_080.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_081.wav,test/mp4/074_20_M_RWLS_081.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_082.wav,test/mp4/074_20_M_RWLS_082.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_083.wav,test/mp4/074_20_M_RWLS_083.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_084.wav,test/mp4/074_20_M_RWLS_084.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_085.wav,test/mp4/074_20_M_RWLS_085.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_086.wav,test/mp4/074_20_M_RWLS_086.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_087.wav,test/mp4/074_20_M_RWLS_087.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_088.wav,test/mp4/074_20_M_RWLS_088.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_089.wav,test/mp4/074_20_M_RWLS_089.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_090.wav,test/mp4/074_20_M_RWLS_090.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_091.wav,test/mp4/074_20_M_RWLS_091.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_092.wav,test/mp4/074_20_M_RWLS_092.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_093.wav,test/mp4/074_20_M_RWLS_093.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_094.wav,test/mp4/074_20_M_RWLS_094.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_095.wav,test/mp4/074_20_M_RWLS_095.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_096.wav,test/mp4/074_20_M_RWLS_096.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_097.wav,test/mp4/074_20_M_RWLS_097.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_098.wav,test/mp4/074_20_M_RWLS_098.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_099.wav,test/mp4/074_20_M_RWLS_099.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_100.wav,test/mp4/074_20_M_RWLS_100.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_101.wav,test/mp4/074_20_M_RWLS_101.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_102.wav,test/mp4/074_20_M_RWLS_102.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_103.wav,test/mp4/074_20_M_RWLS_103.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_104.wav,test/mp4/074_20_M_RWLS_104.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_105.wav,test/mp4/074_20_M_RWLS_105.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_106.wav,test/mp4/074_20_M_RWLS_106.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_107.wav,test/mp4/074_20_M_RWLS_107.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_108.wav,test/mp4/074_20_M_RWLS_108.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_109.wav,test/mp4/074_20_M_RWLS_109.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_110.wav,test/mp4/074_20_M_RWLS_110.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_111.wav,test/mp4/074_20_M_RWLS_111.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_112.wav,test/mp4/074_20_M_RWLS_112.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_113.wav,test/mp4/074_20_M_RWLS_113.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_114.wav,test/mp4/074_20_M_RWLS_114.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_115.wav,test/mp4/074_20_M_RWLS_115.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_116.wav,test/mp4/074_20_M_RWLS_116.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_117.wav,test/mp4/074_20_M_RWLS_117.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_118.wav,test/mp4/074_20_M_RWLS_118.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_119.wav,test/mp4/074_20_M_RWLS_119.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_120.wav,test/mp4/074_20_M_RWLS_120.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_121.wav,test/mp4/074_20_M_RWLS_121.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_122.wav,test/mp4/074_20_M_RWLS_122.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_123.wav,test/mp4/074_20_M_RWLS_123.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_124.wav,test/mp4/074_20_M_RWLS_124.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_125.wav,test/mp4/074_20_M_RWLS_125.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_126.wav,test/mp4/074_20_M_RWLS_126.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_127.wav,test/mp4/074_20_M_RWLS_127.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_128.wav,test/mp4/074_20_M_RWLS_128.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_129.wav,test/mp4/074_20_M_RWLS_129.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_130.wav,test/mp4/074_20_M_RWLS_130.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_131.wav,test/mp4/074_20_M_RWLS_131.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_132.wav,test/mp4/074_20_M_RWLS_132.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_133.wav,test/mp4/074_20_M_RWLS_133.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_134.wav,test/mp4/074_20_M_RWLS_134.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_135.wav,test/mp4/074_20_M_RWLS_135.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_136.wav,test/mp4/074_20_M_RWLS_136.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_137.wav,test/mp4/074_20_M_RWLS_137.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_138.wav,test/mp4/074_20_M_RWLS_138.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_139.wav,test/mp4/074_20_M_RWLS_139.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_140.wav,test/mp4/074_20_M_RWLS_140.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_141.wav,test/mp4/074_20_M_RWLS_141.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_142.wav,test/mp4/074_20_M_RWLS_142.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_143.wav,test/mp4/074_20_M_RWLS_143.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_144.wav,test/mp4/074_20_M_RWLS_144.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_145.wav,test/mp4/074_20_M_RWLS_145.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_146.wav,test/mp4/074_20_M_RWLS_146.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_147.wav,test/mp4/074_20_M_RWLS_147.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_148.wav,test/mp4/074_20_M_RWLS_148.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_149.wav,test/mp4/074_20_M_RWLS_149.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_150.wav,test/mp4/074_20_M_RWLS_150.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_151.wav,test/mp4/074_20_M_RWLS_151.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_152.wav,test/mp4/074_20_M_RWLS_152.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_153.wav,test/mp4/074_20_M_RWLS_153.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_154.wav,test/mp4/074_20_M_RWLS_154.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_155.wav,test/mp4/074_20_M_RWLS_155.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_156.wav,test/mp4/074_20_M_RWLS_156.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_157.wav,test/mp4/074_20_M_RWLS_157.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_158.wav,test/mp4/074_20_M_RWLS_158.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_159.wav,test/mp4/074_20_M_RWLS_159.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_160.wav,test/mp4/074_20_M_RWLS_160.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_161.wav,test/mp4/074_20_M_RWLS_161.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_162.wav,test/mp4/074_20_M_RWLS_162.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_163.wav,test/mp4/074_20_M_RWLS_163.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_164.wav,test/mp4/074_20_M_RWLS_164.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_165.wav,test/mp4/074_20_M_RWLS_165.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_166.wav,test/mp4/074_20_M_RWLS_166.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_167.wav,test/mp4/074_20_M_RWLS_167.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_168.wav,test/mp4/074_20_M_RWLS_168.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_169.wav,test/mp4/074_20_M_RWLS_169.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_170.wav,test/mp4/074_20_M_RWLS_170.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_171.wav,test/mp4/074_20_M_RWLS_171.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_172.wav,test/mp4/074_20_M_RWLS_172.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_173.wav,test/mp4/074_20_M_RWLS_173.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_174.wav,test/mp4/074_20_M_RWLS_174.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_175.wav,test/mp4/074_20_M_RWLS_175.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_176.wav,test/mp4/074_20_M_RWLS_176.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_177.wav,test/mp4/074_20_M_RWLS_177.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_178.wav,test/mp4/074_20_M_RWLS_178.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_179.wav,test/mp4/074_20_M_RWLS_179.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_180.wav,test/mp4/074_20_M_RWLS_180.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_181.wav,test/mp4/074_20_M_RWLS_181.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_182.wav,test/mp4/074_20_M_RWLS_182.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_183.wav,test/mp4/074_20_M_RWLS_183.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_184.wav,test/mp4/074_20_M_RWLS_184.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_185.wav,test/mp4/074_20_M_RWLS_185.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_186.wav,test/mp4/074_20_M_RWLS_186.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_187.wav,test/mp4/074_20_M_RWLS_187.mp4,test,ChineseLips
test/wav/074_20_M_RWLS_188.wav,test/mp4/074_20_M_RWLS_188.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_001.wav,test/mp4/078_29_F_RWLS_001.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_002.wav,test/mp4/078_29_F_RWLS_002.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_003.wav,test/mp4/078_29_F_RWLS_003.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_004.wav,test/mp4/078_29_F_RWLS_004.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_005.wav,test/mp4/078_29_F_RWLS_005.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_006.wav,test/mp4/078_29_F_RWLS_006.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_007.wav,test/mp4/078_29_F_RWLS_007.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_008.wav,test/mp4/078_29_F_RWLS_008.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_009.wav,test/mp4/078_29_F_RWLS_009.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_010.wav,test/mp4/078_29_F_RWLS_010.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_011.wav,test/mp4/078_29_F_RWLS_011.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_012.wav,test/mp4/078_29_F_RWLS_012.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_013.wav,test/mp4/078_29_F_RWLS_013.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_014.wav,test/mp4/078_29_F_RWLS_014.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_015.wav,test/mp4/078_29_F_RWLS_015.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_016.wav,test/mp4/078_29_F_RWLS_016.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_017.wav,test/mp4/078_29_F_RWLS_017.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_018.wav,test/mp4/078_29_F_RWLS_018.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_019.wav,test/mp4/078_29_F_RWLS_019.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_020.wav,test/mp4/078_29_F_RWLS_020.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_021.wav,test/mp4/078_29_F_RWLS_021.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_022.wav,test/mp4/078_29_F_RWLS_022.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_023.wav,test/mp4/078_29_F_RWLS_023.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_024.wav,test/mp4/078_29_F_RWLS_024.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_025.wav,test/mp4/078_29_F_RWLS_025.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_026.wav,test/mp4/078_29_F_RWLS_026.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_027.wav,test/mp4/078_29_F_RWLS_027.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_028.wav,test/mp4/078_29_F_RWLS_028.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_029.wav,test/mp4/078_29_F_RWLS_029.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_030.wav,test/mp4/078_29_F_RWLS_030.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_031.wav,test/mp4/078_29_F_RWLS_031.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_032.wav,test/mp4/078_29_F_RWLS_032.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_033.wav,test/mp4/078_29_F_RWLS_033.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_034.wav,test/mp4/078_29_F_RWLS_034.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_035.wav,test/mp4/078_29_F_RWLS_035.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_036.wav,test/mp4/078_29_F_RWLS_036.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_037.wav,test/mp4/078_29_F_RWLS_037.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_038.wav,test/mp4/078_29_F_RWLS_038.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_039.wav,test/mp4/078_29_F_RWLS_039.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_040.wav,test/mp4/078_29_F_RWLS_040.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_041.wav,test/mp4/078_29_F_RWLS_041.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_042.wav,test/mp4/078_29_F_RWLS_042.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_043.wav,test/mp4/078_29_F_RWLS_043.mp4,test,ChineseLips
test/wav/078_29_F_RWLS_044.wav,test/mp4/078_29_F_RWLS_044.mp4,test,ChineseLips
